filename	barcode(s)
TCGA-D3-A51H-06A-12R-A25Z-13.mirna.quantification.txt	TCGA-D3-A51H-06A-12R-A25Z-13
TCGA-D3-A51J-06A-11R-A25Z-13.isoform.quantification.txt	TCGA-D3-A51J-06A-11R-A25Z-13
TCGA-D3-A51J-06A-11R-A25Z-13.mirna.quantification.txt	TCGA-D3-A51J-06A-11R-A25Z-13
TCGA-D3-A51K-06A-11R-A25Z-13.isoform.quantification.txt	TCGA-D3-A51K-06A-11R-A25Z-13
TCGA-D3-A51K-06A-11R-A25Z-13.mirna.quantification.txt	TCGA-D3-A51K-06A-11R-A25Z-13
TCGA-D3-A51N-06A-11R-A25Z-13.isoform.quantification.txt	TCGA-D3-A51N-06A-11R-A25Z-13
TCGA-D3-A51N-06A-11R-A25Z-13.mirna.quantification.txt	TCGA-D3-A51N-06A-11R-A25Z-13
TCGA-D3-A51R-06A-11R-A25Z-13.isoform.quantification.txt	TCGA-D3-A51R-06A-11R-A25Z-13
TCGA-D3-A51R-06A-11R-A25Z-13.mirna.quantification.txt	TCGA-D3-A51R-06A-11R-A25Z-13
TCGA-D3-A51T-06A-11R-A25Z-13.isoform.quantification.txt	TCGA-D3-A51T-06A-11R-A25Z-13
TCGA-D3-A51T-06A-11R-A25Z-13.mirna.quantification.txt	TCGA-D3-A51T-06A-11R-A25Z-13
TCGA-D3-A5GL-06A-11R-A27U-13.isoform.quantification.txt	TCGA-D3-A5GL-06A-11R-A27U-13
TCGA-D3-A5GL-06A-11R-A27U-13.mirna.quantification.txt	TCGA-D3-A5GL-06A-11R-A27U-13
TCGA-D3-A5GN-06A-11R-A27U-13.isoform.quantification.txt	TCGA-D3-A5GN-06A-11R-A27U-13
TCGA-D3-A5GN-06A-11R-A27U-13.mirna.quantification.txt	TCGA-D3-A5GN-06A-11R-A27U-13
TCGA-D3-A5GS-06A-11R-A27U-13.isoform.quantification.txt	TCGA-D3-A5GS-06A-11R-A27U-13
TCGA-D3-A5GS-06A-11R-A27U-13.mirna.quantification.txt	TCGA-D3-A5GS-06A-11R-A27U-13
TCGA-D3-A5GT-01A-12R-A310-13.isoform.quantification.txt	TCGA-D3-A5GT-01A-12R-A310-13
