filename	barcode(s)
TCGA-B2-3923-01A-02R-A27D-13.isoform.quantification.txt	TCGA-B2-3923-01A-02R-A27D-13,TCGA-B2-3923-01B-10R-A27D-13
TCGA-B2-3923-01A-02R-A27D-13.mirna.quantification.txt	TCGA-B2-3923-01A-02R-A27D-13,TCGA-B2-3923-01B-10R-A27D-13
TCGA-B2-3923-01B-10R-A27D-13.isoform.quantification.txt	TCGA-B2-3923-01A-02R-A27D-13,TCGA-B2-3923-01B-10R-A27D-13
TCGA-B2-3923-01B-10R-A27D-13.mirna.quantification.txt	TCGA-B2-3923-01A-02R-A27D-13,TCGA-B2-3923-01B-10R-A27D-13
TCGA-B2-3924-01A-02R-A27D-13.isoform.quantification.txt	TCGA-B2-3924-01A-02R-A27D-13,TCGA-B2-3924-01B-03R-A27D-13
TCGA-B2-3924-01A-02R-A27D-13.mirna.quantification.txt	TCGA-B2-3924-01A-02R-A27D-13,TCGA-B2-3924-01B-03R-A27D-13
TCGA-B2-3924-01B-03R-A27D-13.isoform.quantification.txt	TCGA-B2-3924-01A-02R-A27D-13,TCGA-B2-3924-01B-03R-A27D-13
TCGA-B2-3924-01B-03R-A27D-13.mirna.quantification.txt	TCGA-B2-3924-01A-02R-A27D-13,TCGA-B2-3924-01B-03R-A27D-13
TCGA-B2-5633-01A-01R-1540-13.isoform.quantification.txt	TCGA-B2-5633-01A-01R-1540-13,TCGA-B2-5633-01B-04R-A27D-13,TCGA-B2-5633-01A-01R-A27D-13
TCGA-B2-5633-01A-01R-1540-13.mirna.quantification.txt	TCGA-B2-5633-01A-01R-1540-13,TCGA-B2-5633-01B-04R-A27D-13,TCGA-B2-5633-01A-01R-A27D-13
TCGA-B2-5633-01A-01R-A27D-13.isoform.quantification.txt	TCGA-B2-5633-01A-01R-1540-13,TCGA-B2-5633-01B-04R-A27D-13,TCGA-B2-5633-01A-01R-A27D-13
TCGA-B2-5633-01A-01R-A27D-13.mirna.quantification.txt	TCGA-B2-5633-01A-01R-1540-13,TCGA-B2-5633-01B-04R-A27D-13,TCGA-B2-5633-01A-01R-A27D-13
TCGA-B2-5633-01B-04R-A27D-13.isoform.quantification.txt	TCGA-B2-5633-01A-01R-1540-13,TCGA-B2-5633-01B-04R-A27D-13,TCGA-B2-5633-01A-01R-A27D-13
TCGA-B2-5633-01B-04R-A27D-13.mirna.quantification.txt	TCGA-B2-5633-01A-01R-1540-13,TCGA-B2-5633-01B-04R-A27D-13,TCGA-B2-5633-01A-01R-A27D-13
TCGA-B2-5635-01A-01R-1540-13.isoform.quantification.txt	TCGA-B2-5635-01A-01R-A27D-13,TCGA-B2-5635-01B-04R-A27D-13,TCGA-B2-5635-01A-01R-1540-13
TCGA-B2-5635-01A-01R-1540-13.mirna.quantification.txt	TCGA-B2-5635-01A-01R-A27D-13,TCGA-B2-5635-01B-04R-A27D-13,TCGA-B2-5635-01A-01R-1540-13
TCGA-B2-5635-01A-01R-A27D-13.isoform.quantification.txt	TCGA-B2-5635-01A-01R-A27D-13,TCGA-B2-5635-01B-04R-A27D-13,TCGA-B2-5635-01A-01R-1540-13
TCGA-B2-5635-01A-01R-A27D-13.mirna.quantification.txt	TCGA-B2-5635-01A-01R-A27D-13,TCGA-B2-5635-01B-04R-A27D-13,TCGA-B2-5635-01A-01R-1540-13
TCGA-B2-5635-01B-04R-A27D-13.isoform.quantification.txt	TCGA-B2-5635-01A-01R-A27D-13,TCGA-B2-5635-01B-04R-A27D-13,TCGA-B2-5635-01A-01R-1540-13
TCGA-B2-5635-01B-04R-A27D-13.mirna.quantification.txt	TCGA-B2-5635-01A-01R-A27D-13,TCGA-B2-5635-01B-04R-A27D-13,TCGA-B2-5635-01A-01R-1540-13
TCGA-B2-5636-01A-02R-1540-13.isoform.quantification.txt	TCGA-B2-5636-01A-02R-1540-13
TCGA-B2-5636-01A-02R-1540-13.mirna.quantification.txt	TCGA-B2-5636-01A-02R-1540-13
TCGA-B2-5636-11A-01R-1540-13.isoform.quantification.txt	TCGA-B2-5636-11A-01R-1540-13
TCGA-B2-5636-11A-01R-1540-13.mirna.quantification.txt	TCGA-B2-5636-11A-01R-1540-13
TCGA-B2-5639-01A-01R-1540-13.isoform.quantification.txt	TCGA-B2-5639-01A-01R-1540-13
TCGA-B2-5639-01A-01R-1540-13.mirna.quantification.txt	TCGA-B2-5639-01A-01R-1540-13
TCGA-B2-5641-01A-01R-1540-13.isoform.quantification.txt	TCGA-B2-5641-01A-01R-1540-13
TCGA-B2-5641-01A-01R-1540-13.mirna.quantification.txt	TCGA-B2-5641-01A-01R-1540-13
TCGA-B2-5641-11A-01R-1540-13.isoform.quantification.txt	TCGA-B2-5641-11A-01R-1540-13
TCGA-B2-5641-11A-01R-1540-13.mirna.quantification.txt	TCGA-B2-5641-11A-01R-1540-13
TCGA-B2-A4SR-01A-11R-A25Z-13.isoform.quantification.txt	TCGA-B2-A4SR-01A-11R-A25Z-13
TCGA-B2-A4SR-01A-11R-A25Z-13.mirna.quantification.txt	TCGA-B2-A4SR-01A-11R-A25Z-13
TCGA-B4-5377-01A-01R-1502-13.isoform.quantification.txt	TCGA-B4-5377-01A-01R-1502-13
TCGA-B4-5377-01A-01R-1502-13.mirna.quantification.txt	TCGA-B4-5377-01A-01R-1502-13
TCGA-B4-5378-01A-01R-1502-13.isoform.quantification.txt	TCGA-B4-5378-01A-01R-1502-13
TCGA-B4-5378-01A-01R-1502-13.mirna.quantification.txt	TCGA-B4-5378-01A-01R-1502-13
