filename	barcode(s)
TCGA-DX-A2J0-01A-11R-A21U-13.isoform.quantification.txt	TCGA-DX-A2J0-01A-11R-A21U-13
TCGA-DX-A2J0-01A-11R-A21U-13.mirna.quantification.txt	TCGA-DX-A2J0-01A-11R-A21U-13
TCGA-DX-A2J1-01A-11R-A21U-13.isoform.quantification.txt	TCGA-DX-A2J1-01A-11R-A21U-13
TCGA-DX-A2J1-01A-11R-A21U-13.mirna.quantification.txt	TCGA-DX-A2J1-01A-11R-A21U-13
TCGA-DX-A2J4-01A-32R-A21U-13.isoform.quantification.txt	TCGA-DX-A2J4-01A-32R-A21U-13
TCGA-DX-A2J4-01A-32R-A21U-13.mirna.quantification.txt	TCGA-DX-A2J4-01A-32R-A21U-13
TCGA-DX-A3LS-01A-11R-A21U-13.isoform.quantification.txt	TCGA-DX-A3LS-01A-11R-A21U-13
TCGA-DX-A3LS-01A-11R-A21U-13.mirna.quantification.txt	TCGA-DX-A3LS-01A-11R-A21U-13
TCGA-DX-A3LT-01A-12R-A21U-13.isoform.quantification.txt	TCGA-DX-A3LT-01A-12R-A21U-13
TCGA-DX-A3LT-01A-12R-A21U-13.mirna.quantification.txt	TCGA-DX-A3LT-01A-12R-A21U-13
TCGA-DX-A3LU-01A-11R-A21U-13.isoform.quantification.txt	TCGA-DX-A3LU-01A-11R-A21U-13
TCGA-DX-A3LU-01A-11R-A21U-13.mirna.quantification.txt	TCGA-DX-A3LU-01A-11R-A21U-13
TCGA-DX-A3LW-01A-21R-A21U-13.isoform.quantification.txt	TCGA-DX-A3LW-01A-21R-A21U-13
TCGA-DX-A3LW-01A-21R-A21U-13.mirna.quantification.txt	TCGA-DX-A3LW-01A-21R-A21U-13
TCGA-DX-A3LY-01B-11R-A27U-13.isoform.quantification.txt	TCGA-DX-A3LY-01B-11R-A27U-13
TCGA-DX-A3LY-01B-11R-A27U-13.mirna.quantification.txt	TCGA-DX-A3LY-01B-11R-A27U-13
TCGA-DX-A3M1-01A-11R-A22I-13.isoform.quantification.txt	TCGA-DX-A3M1-01A-11R-A22I-13
TCGA-DX-A3M1-01A-11R-A22I-13.mirna.quantification.txt	TCGA-DX-A3M1-01A-11R-A22I-13
TCGA-DX-A3M2-01A-21R-A22I-13.isoform.quantification.txt	TCGA-DX-A3M2-01A-21R-A22I-13
TCGA-DX-A3M2-01A-21R-A22I-13.mirna.quantification.txt	TCGA-DX-A3M2-01A-21R-A22I-13
TCGA-DX-A3U5-01A-11R-A22I-13.isoform.quantification.txt	TCGA-DX-A3U5-01A-11R-A22I-13
TCGA-DX-A3U5-01A-11R-A22I-13.mirna.quantification.txt	TCGA-DX-A3U5-01A-11R-A22I-13
TCGA-DX-A3U6-01A-11R-A29V-13.isoform.quantification.txt	TCGA-DX-A3U6-01A-11R-A29V-13
TCGA-DX-A3U6-01A-11R-A29V-13.mirna.quantification.txt	TCGA-DX-A3U6-01A-11R-A29V-13
